Transcript stable ID,Schizosaccharomyces pombe gene stable ID,Saccharomyces cerevisiae gene stable ID,Saccharomyces cerevisiae homology type,Schizosaccharomyces pombe homology type
FGRAMPH1_01T23527,SPOM_SPCC338.14,YJR105W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23537,SPOM_SPAC1687.01,YNL113W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23545,SPOM_SPAC29A4.16,YCR008W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23555,SPOM_SPAC3G9.16C,YML077W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23561,SPOM_SPBC4C3.12,YCR065W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23567,SPOM_SPAC25G10.09C,YIR006C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23579,SPOM_SPAC27D7.14C,YOL145C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23587,SPOM_SPBC2F12.08C,YGL130W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23591,SPOM_SPAC110.02,YMR076C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23593,SPOM_SPAC2F7.08C,YBR289W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23609,SPOM_SPCC320.12,YNR020C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23613,SPOM_SPCC320.11C,YPL211W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23617,SPOM_SPCC4B3.16,YPR040W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23639,SPOM_SPAC12G12.01C,YBL104C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23645,SPOM_SPAC2C4.12C,YOL102C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23659,SPOM_SPBC839.11C,YPL244C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23661,SPOM_SPCC757.09C,YBL032W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23673,SPOM_SPBC3F6.04C,YDL148C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23675,SPOM_SPAC6F6.19,YLR271W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23703,SPOM_SPCC16A11.05C,YPR082C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23707,SPOM_SPBC30D10.17C,YGR229C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23709,SPOM_SPCC970.09,YPR055W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23715,SPOM_SPCC1183.04C,YOR017W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23721,SPOM_SPAC343.05,YDL185W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23739,SPOM_SPAC139.01C,YNL085W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23753,SPOM_SPAC2C4.03C,YLR275W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23755,SPOM_SPBC2D10.09,YDR036C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23759,SPOM_SPCC553.09C,YBL035C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23769,SPOM_SPAC688.03C,YOR289W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23775,SPOM_SPBC12C2.13C,YMR088C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23785,SPOM_SPAC4F8.10C,YOR367W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23799,SPOM_SPAC6G9.02C,YJL010C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23809,SPOM_SPBC776.07,YIL070C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23815,SPOM_SPAC328.02,YKR017C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23825,SPOM_SPAC6F6.07C,YDR064W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23833,SPOM_SPAC27F1.09C,YMR288W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23841,SPOM_SPAC6F6.06C,YLR084C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23845,SPOM_SPAC6F6.10C,YNR035C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23847,SPOM_SPBC3D6.12,YLR129W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23851,SPOM_SPBC21C3.09C,YNL168C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23861,SPOM_SPAC1D4.05C,YDR414C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23885,SPOM_SPBC3H7.04,YJR101W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23895,SPOM_SPCC1235.11,YGL080W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23901,SPOM_SPCC18.03,YNL023C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23903,SPOM_SPBC32H8.03,YNL320W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23919,SPOM_SPAC1D4.03C,YGL124C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23921,SPOM_SPAPB21F2.02,YDR141C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23925,SPOM_SPAC18G6.11C,YKL125W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23927,SPOM_SPAC23C11.08,YBL021C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23931,SPOM_SPAC227.10,YEL003W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23937,SPOM_SPAC6F6.05,YOR103C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23939,SPOM_SPAC1D4.02C,YDR517W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23941,SPOM_SPAC2G11.15C,YPL157W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23963,SPOM_SPBC14F5.06,YDR091C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23969,SPOM_SPCC553.03,YKL197C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23971,SPOM_SPBC25D12.03C,YBR202W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23975,SPOM_SPBC29A3.16,YOR294W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23981,SPOM_SPAC167.02,YPR176C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23985,SPOM_SPAC8F11.03,YCR092C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23989,SPOM_SPAC1556.07,YFL045C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T23993,SPOM_SPCC306.03C,YBL097W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24019,SPOM_SPCC1795.05C,YKL024C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24027,SPOM_SPAC343.10,YPL023C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24029,SPOM_SPAC4G8.09,YLR382C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24063,SPOM_SPCC895.09C,YLR419W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24069,SPOM_SPCC18.09C,YOR258W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24093,SPOM_SPBC530.12C,YGR036C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24095,SPOM_SPAC1002.14,YML068W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24107,SPOM_SPBC27B12.04C,YNL127W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24119,SPOM_SPAC27E2.05,YJR006W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24123,SPOM_SPAC20G4.01,YFL028C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24133,SPOM_SPBC30B4.05,YGL238W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24141,SPOM_SPAC767.01C,YKR001C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24147,SPOM_SPBC336.04,YDL102W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24167,SPOM_SPBC9B6.04C,YOR187W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24205,SPOM_SPAC3F10.16C,YGL099W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24207,SPOM_SPCC70.06,YDR159W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24215,SPOM_SPBC32H8.04C,YDR339C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24217,SPOM_SPAC1687.03C,YOL094C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24229,SPOM_SPAC29A4.04C,YLR175W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24247,SPOM_SPBC13E7.01,YGR278W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24257,SPOM_SPBC36B7.04,YML080W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24279,SPOM_SPCC4B3.17,YPL215W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24281,SPOM_SPBC887.13C,YER061C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24301,SPOM_SPBC17D11.04C,YPR031W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24313,SPOM_SPBC17D11.05,YBR079C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24317,SPOM_SPAC7D4.09C,YIL049W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24323,SPOM_SPAC9.07C,YAL036C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24337,SPOM_SPAPJ698.03C,YML049C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24341,SPOM_SPAC17C9.09C,YGR181W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24347,SPOM_SPCC126.08C,YKR044W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24355,SPOM_SPAC139.06,YPL001W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24361,SPOM_SPCC4B3.09C,YGL068W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24363,SPOM_SPCC737.08,YLR106C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24371,SPOM_SPBC23E6.04C,YJL109C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24375,SPOM_SPAC23H4.10C,YPL214C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24379,SPOM_SPAC2F3.09,YDR232W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24383,SPOM_SPAC3F10.04,YOL049W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24411,SPOM_SPAC17A5.06,YIL143C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24415,SPOM_SPBC106.16,YOL038W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24435,SPOM_SPAC22E12.05C,YCL001W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24449,SPOM_SPBC1A4.09,YOR243C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24455,SPOM_SPBC543.06C,YHR169W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24463,SPOM_SPAC21E11.07,YJR122W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24493,SPOM_SPAC23C4.02,YLR429W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24497,SPOM_SPAC3F10.09,YIL020C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24501,SPOM_SPAC20G8.07C,YMR202W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24513,SPOM_SPCC1672.12C,YOR164C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24517,SPOM_SPBC8D2.02C,YOL129W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24523,SPOM_SPCC1840.11,YNL232W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24529,SPOM_SPBC11C11.10,YNL292W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24533,SPOM_SPAC6G10.07,YMR125W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24539,SPOM_SPAC144.17C,YLR345W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24541,SPOM_SPBC27B12.13,YMR203W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24547,SPOM_SPBC2F12.02C,YDR237W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24549,SPOM_SPBC3B9.01,YBR101C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24551,SPOM_SPBC32H8.12C,YFL039C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24555,SPOM_SPCC895.06,YGR200C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24559,SPOM_SPCC548.04,YIL008W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24577,SPOM_SPBC27B12.09C,YIL134W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24583,SPOM_SPAC31G5.01,YOR319W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24589,SPOM_SPAC19D5.06C,YGL246C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24593,SPOM_SPAC1B2.04,YHR051W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24673,SPOM_SPBC36B7.08C,YNL246W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24677,SPOM_SPBC713.04C,YCR057C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24679,SPOM_SPAC9G1.11C,YHR107C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24707,SPOM_SPAC9.13C,YKL095W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24711,SPOM_SPBC21C3.16C,YGR063C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24719,SPOM_SPBC2D10.18,YGL119W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24721,SPOM_SPCC553.02,YHR074W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24727,SPOM_SPAC823.04,YOR287C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24733,SPOM_SPAC29A4.03C,YBR146W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24745,SPOM_SPCC830.05C,YFL024C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24749,SPOM_SPBC16D10.03,YKR038C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24775,SPOM_SPCC830.08C,YPR028W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24777,SPOM_SPAC3G9.14,YLR176C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24779,SPOM_SPBC19F5.04,YER052C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24781,SPOM_SPCC18.04,YJL204C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24783,SPOM_SPBC19F8.07,YDL108W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24795,SPOM_SPBC21C3.07C,YOR239W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24797,SPOM_SPBC15C4.01C,YJR088C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24823,SPOM_SPCC1795.07,YNL081C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24829,SPOM_SPAC31A2.02,YNR046W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24837,SPOM_SPCC306.04C,YHR119W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24857,SPOM_SPAC1687.11,YCL054W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24859,SPOM_SPBC1718.06,YOR211C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24865,SPOM_SPBC31F10.10C,YMR100W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24867,SPOM_SPAC17H9.05,YKL172W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24885,SPOM_SPCC1672.11C,YOR291W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24893,SPOM_SPCC830.11C,YDL166C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24895,SPOM_SPCC830.10,YJR069C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24899,SPOM_SPBC428.16C,YCR027C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24903,SPOM_SPAC1B3.01C,YHR128W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24905,SPOM_SPAC1B3.02C,YKL160W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24911,SPOM_SPAC1F12.08,YGR277C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24927,SPOM_SPBC17D1.02,YKL191W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24945,SPOM_SPAC1A6.02,YPR169W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24959,SPOM_SPBC17D11.07C,YIL075C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T24995,SPOM_SPBC3E7.07C,YPL225W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T25015,SPOM_SPAC23C4.19,YML010W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T25017,SPOM_SPBC17D11.08,YPL247C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T25055,SPOM_SPAC1F12.09,YDR434W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T25069,SPOM_SPBC365.02C,YPL172C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T25075,SPOM_SPCC285.16C,YDR097C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T25821,SPOM_SPAC19B12.05C,YMR277W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T25823,SPOM_SPBC776.13,YLR272C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T25825,SPOM_SPBC776.12C,YDL017W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T25829,SPOM_SPAC3G6.11,YPL008W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T25855,SPOM_SPAC4H3.09,YKL192C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T25873,SPOM_SPAC328.07C,YBR290W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T25877,SPOM_SPAC19G12.05,YBR291C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26029,SPOM_SPBC16G5.01,YFR052W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26031,SPOM_SPBPJ4664.04,YDL145C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26033,SPOM_SPBPJ4664.06,YOR336W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26045,SPOM_SPBC18E5.02C,YMR296C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26055,SPOM_SPCC1840.01C,YJR074W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26057,SPOM_SPCC1442.14C,YDL125C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26065,SPOM_SPAC24C9.06C,YLR304C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26069,SPOM_SPAC1002.11,YLR088W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26071,SPOM_SPAC607.05,YDR427W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26081,SPOM_SPBC3B8.06,YCR061W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26085,SPOM_SPAC15A10.03C,YGL163C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26093,SPOM_SPAC24C9.14,YFL044C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26115,SPOM_SPAC19B12.08,YNL223W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26125,SPOM_SPAC18G6.07C,YLR186W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26131,SPOM_SPBC776.10C,YNL041C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26133,SPOM_SPBC15D4.07C,YDL149W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26141,SPOM_SPBC25H2.03,YLR386W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26147,SPOM_SPAC1002.09C,YFL018C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26149,SPOM_SPAC24C9.11,YLR336C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26159,SPOM_SPAC19G12.11,YLR201C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26161,SPOM_SPCC5E4.06,YLR383W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26167,SPOM_SPBC25H2.10C,YGL232W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26171,SPOM_SPAC3G6.08,YGR029W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26177,SPOM_SPAC630.08C,YGR060W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26205,SPOM_SPCC1020.08,YPL207W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26207,SPOM_SPAC6F12.07,YGR082W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26209,SPOM_SPAC6F12.08C,YBR102C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26229,SPOM_SPAC644.12,YMR213W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26233,SPOM_SPCC4G3.02,YDR305C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26239,SPOM_SPAC17A2.04C,YBR155W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26243,SPOM_SPBC1A4.03C,YNL088W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26245,SPOM_SPCC63.05,YMR028W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26257,SPOM_SPBC31E1.06,YPL217C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26269,SPOM_SPBC11C11.11C,YDR332W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26275,SPOM_SPBP19A11.04C,YIL129C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26277,SPOM_SPBC29A10.01,YHR042W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26283,SPOM_SPBC1703.05,YNL207W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26285,SPOM_SPBP19A11.03C,YHR027C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26287,SPOM_SPCC1840.12,YJL212C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26289,SPOM_SPBC1703.08C,YER183C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26291,SPOM_SPBC11G11.07,YOR160W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26309,SPOM_SPAC637.08,YGL091C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26313,SPOM_SPCC1259.03,YJR063W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26315,SPOM_SPAC31A2.05C,YDR180W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26319,SPOM_SPBC26H8.04C,YJR138W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26329,SPOM_SPCC4G3.14,YFL016C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26333,SPOM_SPAC31A2.07C,YDL031W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26343,SPOM_SPAPB17E12.03,YMR026C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26359,SPOM_SPAC23C4.15,YBR154C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26367,SPOM_SPAP8A3.11C,YHR168W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26381,SPOM_SPBC21H7.04,YKR024C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26385,SPOM_SPAC343.01C,YMR220W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26391,SPOM_SPAC16C9.03,YHR170W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26399,SPOM_SPCC895.04C,YOR075W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26403,SPOM_SPCC1281.03C,YGL231C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26405,SPOM_SPBC2G2.06C,YJR005W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26409,SPOM_SPCC14G10.03C,YBR173C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26411,SPOM_SPAC323.04,YDR061W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26417,SPOM_SPBC1703.03C,YDL063C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26419,SPOM_SPBC1703.04,YMR167W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26427,SPOM_SPCC1753.01C,YNL312W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26431,SPOM_SPBC106.15,YPL117C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26433,SPOM_SPBC11G11.02C,YNL084C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26457,SPOM_SPBC1734.03,YNL256W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26477,SPOM_SPBC25D12.05,YDR120C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26489,SPOM_SPAC2G11.09,YLR241W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26507,SPOM_SPBC839.17C,YNL135C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26509,SPOM_SPBC1604.21C,YKL210W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26515,SPOM_SPCC584.05,YDR164C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26521,SPOM_SPBC685.02,YBR163W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26553,SPOM_SPAC56F8.06C,YGR227W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26561,SPOM_SPAC18B11.06,YER127W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26565,SPOM_SPBC19G7.10C,YCR077C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26569,SPOM_SPAC4F8.06,YNR036C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26575,SPOM_SPAC823.13C,YDR393W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26577,SPOM_SPAC823.14,YNL010W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26583,SPOM_SPAC7D4.06C,YBL082C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26597,SPOM_SPBC11B10.02C,YIL116W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26615,SPOM_SPAC1093.02,YBR035C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26617,SPOM_SPAC22G7.06C,YJL130C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26623,SPOM_SPCC11E10.02C,YDR331W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26631,SPOM_SPAC23C4.14,YBR110W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26637,SPOM_SPCC576.14,YLR172C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26645,SPOM_SPBC115.02C,YEL052W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26657,SPOM_SPBC26H8.05C,YDR075W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26663,SPOM_SPAC17G6.12,YDL132W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26665,SPOM_SPAC23H3.14,YLR114C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26667,SPOM_SPAC23H3.13C,YER020W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26671,SPOM_SPAC24B11.06C,YLR113W,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26701,SPOM_SPAC16E8.04C,YPR060C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26703,SPOM_SPCC613.08,YDR361C,ortholog_one2one,ortholog_one2one
FGRAMPH1_01T26705,SPOM_SPAPJ696.01C,YOR132W,ortholog_one2one,ortholog_one2one
