Gene stable ID	Saccharomyces cerevisiae gene stable ID	Schizosaccharomyces pombe gene stable ID	Saccharomyces cerevisiae homology type	Schizosaccharomyces pombe homology type
NCU02181	YHR203C	SPAC959.07	ortholog_one2many	ortholog_one2many
NCU02181	YJR145C	SPAC959.07	ortholog_one2many	ortholog_one2many
NCU02181	YHR203C	SPBC21B10.10	ortholog_one2many	ortholog_one2many
NCU02181	YJR145C	SPBC21B10.10	ortholog_one2many	ortholog_one2many
NCU02181	YHR203C	SPBC19F8.08	ortholog_one2many	ortholog_one2many
NCU02181	YJR145C	SPBC19F8.08	ortholog_one2many	ortholog_one2many
NCU14004				
NCU02179	YDL174C		ortholog_one2one	
NCU02178		SPAC6F12.09		ortholog_one2one
NCU16321				
NCU02177				
NCU02176				
NCU15008				
NCU16323				
NCU02175				
NCU15009				
NCU16325				
NCU02174	YBR289W	SPAC2F7.08c	ortholog_one2many	ortholog_one2many
NCU02173				
NCU15010				
NCU02172				
NCU02171				
NCU02170				
NCU02169	YLR003C	SPBC23G7.07c	ortholog_one2one	ortholog_one2one
NCU02168	YDR090C	SPAC2E12.03c	ortholog_one2one	ortholog_one2one
NCU02167	YGR152C		ortholog_one2one	
NCU16327				
NCU02165				
NCU02164				
NCU02163				
NCU02162	YGR112W	SPBC1215.01	ortholog_one2one	ortholog_one2one
NCU02161				
NCU02160	YNL180C		ortholog_many2many	
NCU02159	YDL213C	SPBC365.04c	ortholog_one2one	ortholog_one2one
NCU02158	YDR198C	SPCC1223.04c	ortholog_one2one	ortholog_one2one
NCU02157	YDR204W	SPAC1687.12c	ortholog_one2one	ortholog_one2one
NCU02156				
NCU02155	YHR063C	SPBPB2B2.09c	ortholog_one2many	ortholog_one2many
NCU16328				
NCU16329	YMR002W	SPAC6C3.02c	ortholog_one2one	ortholog_one2one
NCU02153				
NCU02152	YMR268C	SPAC343.07	ortholog_many2many	ortholog_many2many
NCU02152	YMR268C	SPAC1610.03c	ortholog_many2many	ortholog_many2many
NCU02152	YMR268C	SPAC13G7.13c	ortholog_many2many	ortholog_many2many
NCU02151				
NCU02150				
NCU02149				
NCU02148	YKL140W	SPBC14C8.15	ortholog_one2one	ortholog_one2many
NCU02148	YKL140W	SPCC1672.09	ortholog_one2one	ortholog_one2many
NCU02148	YKL140W	SPBC16A3.12c	ortholog_one2one	ortholog_one2many
NCU16330				
NCU02147	YDR049W	SPCC1827.04	ortholog_one2one	ortholog_one2one
NCU02146				
NCU02145				
NCU10687				
NCU02144				
NCU02143				
NCU02142				
NCU02139				
NCU02138				
NCU02137	YPL076W	SPCC550.04c	ortholog_one2one	ortholog_one2one
NCU02136	YGR043C	SPCC1020.06c	ortholog_one2many	ortholog_one2one
NCU02136	YLR354C	SPCC1020.06c	ortholog_one2many	ortholog_one2one
NCU02134		SPCC645.08c		ortholog_one2one
NCU02133	YJR104C	SPAC821.10c	ortholog_one2one	ortholog_one2one
NCU02132				
NCU02131		SPCC645.06c		ortholog_many2many
NCU02131		SPAC31A2.16		ortholog_many2many
NCU02130				
NCU02129				
NCU02128				
NCU02127				
NCU02126				
NCU02125				
NCU02124		SPAC977.15		ortholog_one2many
NCU02124		SPBC30D10.14		ortholog_one2many
NCU15011				
NCU02123	YMR097C	SPBC25B2.04c	ortholog_one2one	ortholog_one2one
NCU02122				
NCU02121				
NCU10232				
NCU02120				
NCU02119				
NCU02118	YOL003C		ortholog_one2one	
NCU02117	YLR251W		ortholog_one2one	
NCU02116				
NCU02115				
NCU02114	YMR199W	SPBC19F5.01c	ortholog_one2many	ortholog_one2one
NCU02114	YPL256C	SPBC19F5.01c	ortholog_one2many	ortholog_one2one
NCU16332				
NCU02113				
NCU02112	YDR128W	SPAC4F8.11	ortholog_many2many	ortholog_many2many
NCU02112	YDR030C	SPAC4F8.11	ortholog_many2many	ortholog_many2many
NCU02112	YEL056W	SPAC4F8.11	ortholog_many2many	ortholog_many2many
NCU02112	YDR128W	SPAC11E3.05	ortholog_many2many	ortholog_many2many
NCU02112	YDR030C	SPAC11E3.05	ortholog_many2many	ortholog_many2many
NCU02112	YEL056W	SPAC11E3.05	ortholog_many2many	ortholog_many2many
NCU02111	YKL129C	SPBC146.13c	ortholog_one2many	ortholog_one2one
NCU02111	YMR109W	SPBC146.13c	ortholog_one2many	ortholog_one2one
NCU02110	YGL160W		ortholog_many2many	
NCU02110	YLR047C		ortholog_many2many	
NCU02109	YDL103C	SPBC1289.08	ortholog_one2one	ortholog_one2one
NCU02108	YAL044W-A	SPBC16E9.06c	ortholog_many2many	ortholog_many2many
NCU02107				
NCU02106				
NCU02105	YGR024C	SPCC63.07	ortholog_one2one	ortholog_one2one
NCU02104				
NCU02103	YDL140C	SPBC28F2.12	ortholog_one2one	ortholog_one2one
NCU11212				
NCU11211				
NCU16333				
NCU02101				
NCU02100				
NCU11041				
NCU02099				
NCU02098		SPCC965.05c		ortholog_one2one
NCU02097				
NCU02096	YGR234W	SPAC869.02c	ortholog_one2many	ortholog_one2many
NCU02095				
NCU14005				
NCU02094	YLR451W		ortholog_one2many	
NCU02092				
NCU02091	YHR204W	SPAC23A1.04c	ortholog_one2one	ortholog_one2one
NCU02090	YML022W	SPAC23A1.03	ortholog_one2many	ortholog_one2one
NCU02090	YDR441C	SPAC23A1.03	ortholog_one2many	ortholog_one2one
NCU16334				
NCU02089				
NCU02088				
NCU02087				
NCU15012				
NCU02086				
NCU10903				
NCU02085				
NCU02084				
NCU02083	YFR019W	SPBC3E7.01	ortholog_one2one	ortholog_one2one
NCU02082	YDR301W	SPBC1709.08	ortholog_one2one	ortholog_one2one
NCU14006				
NCU02081				
NCU11210				
NCU02080				
NCU02079	YBR135W	SPBC1734.14c	ortholog_one2one	ortholog_one2one
NCU02078				
NCU02077				
NCU02076		SPBC1709.18		ortholog_one2many
NCU02076		SPAC16E8.15		ortholog_one2many
NCU02075	YLR369W	SPAC1F5.06	ortholog_many2many	ortholog_many2many
NCU02075	YKL073W	SPAC1F5.06	ortholog_many2many	ortholog_many2many
NCU02074	YML130C	SPCC1450.14c	ortholog_one2one	ortholog_one2many
NCU02074	YML130C	SPBC4F6.16c	ortholog_one2one	ortholog_one2many
NCU02073		SPAC23C11.10		ortholog_one2one
NCU02071				
NCU02070		SPAC23A1.07		ortholog_one2one
NCU16336				
NCU16337	YPL125W	SPCC1322.06	ortholog_one2one	ortholog_one2one
NCU02068				
NCU02067				
NCU11209	YPL065W	SPAC1B3.07c	ortholog_one2one	ortholog_one2one
NCU02066	YOR206W	SPAC1142.04	ortholog_one2one	ortholog_one2one
NCU02065		SPAC607.08c		ortholog_one2many
NCU02064				
NCU02063	YKL134C	SPAC1F3.10c	ortholog_one2one	ortholog_one2one
NCU02062				
NCU02061				
NCU02060	YHR134W		ortholog_one2one	
NCU02059				
NCU02058				
NCU02057				
NCU02056				
NCU02055	YDR400W	SPAC17G8.02	ortholog_one2one	ortholog_one2one
NCU02054		SPBC1539.02		ortholog_one2one
NCU02053	YOR346W	SPBC1347.01c	ortholog_one2one	ortholog_one2one
NCU02052	YCR042C	SPAC3A12.05c	ortholog_one2one	ortholog_one2one
NCU10806				
NCU02051	YGR281W		ortholog_many2many	
NCU15013				
NCU02049				
NCU02048				
NCU02046				
NCU02044	YHL014C	SPACUNK4.13c	ortholog_one2many	ortholog_one2many
NCU02044	YBR025C	SPACUNK4.13c	ortholog_one2many	ortholog_one2many
NCU02044	YHL014C	SPAC27E2.03c	ortholog_one2many	ortholog_one2many
NCU02044	YBR025C	SPAC27E2.03c	ortholog_one2many	ortholog_one2many
NCU02043		SPAPYUG7.06		ortholog_one2one
NCU15014				
NCU02042				
NCU02041				
NCU02040				
NCU02039				
NCU02038				
NCU02037				
NCU15015				
NCU02036	YLR430W	SPBC29A10.10c	ortholog_one2one	ortholog_one2many
NCU02036	YLR430W	SPAC6G9.10c	ortholog_one2one	ortholog_one2many
NCU02035				
NCU02034				
NCU02033				
NCU02032	YKL046C	SPBC1198.06c	ortholog_one2many	ortholog_many2many
NCU02032	YKL046C	SPBC1198.07c	ortholog_one2many	ortholog_many2many
NCU02032	YKL046C	SPCC970.02	ortholog_one2many	ortholog_many2many
NCU02031				
NCU02030				
NCU02029				
NCU02028		SPBC1709.16c		ortholog_one2one
NCU02027	YLR118C	SPAC8E11.04c	ortholog_one2one	ortholog_one2one
NCU02026				
NCU02025				
NCU02024				
NCU02023				
NCU02022				
NCU02021				
NCU02020	YOL152W		ortholog_one2one	
NCU02019				
NCU02018	YIR035C	SPBC30D10.05c	ortholog_one2many	ortholog_one2one
NCU02018	YIR036C	SPBC30D10.05c	ortholog_one2many	ortholog_one2one
NCU02017	YDR397C	SPBC30D10.02	ortholog_one2one	ortholog_one2one
NCU02016				
NCU02015	YLR246W	SPBC3H7.09	ortholog_one2one	ortholog_one2one
NCU02014				
NCU02013				
NCU02012		SPAPB1A11.04c		ortholog_one2many
NCU02011	YLR347C	SPAC1B1.03c	ortholog_one2one	ortholog_one2one
NCU02010		SPBC3E7.16c		ortholog_one2one
NCU02009	YGL160W	SPBC947.05c	ortholog_many2many	ortholog_many2many
NCU02009	YLR047C	SPBC947.05c	ortholog_many2many	ortholog_many2many
NCU02009	YGL160W	SPBC1683.09c	ortholog_many2many	ortholog_many2many
NCU02009	YLR047C	SPBC1683.09c	ortholog_many2many	ortholog_many2many
NCU02008				
NCU02007				
NCU02006				
NCU02005	YPR167C	SPAC13G7.06	ortholog_one2one	ortholog_one2one
NCU02004	YGR208W	SPBC3H7.07c	ortholog_one2one	ortholog_one2one
NCU02003	YPR080W	SPBC839.15c	ortholog_one2many	ortholog_one2many
NCU02003	YBR118W	SPBC839.15c	ortholog_one2many	ortholog_one2many
NCU02003	YPR080W	SPAC23A1.10	ortholog_one2many	ortholog_one2many
NCU02003	YBR118W	SPAC23A1.10	ortholog_one2many	ortholog_one2many
NCU02003	YPR080W	SPCC794.09c	ortholog_one2many	ortholog_one2many
NCU02003	YBR118W	SPCC794.09c	ortholog_one2many	ortholog_one2many
NCU02002				
NCU02001				
NCU02000		SPBC211.05		ortholog_one2one
NCU01999				
NCU01998	YDL225W		ortholog_many2many	
NCU01998	YGR059W		ortholog_many2many	
NCU01998	YDR218C		ortholog_many2many	
NCU01997		SPAC10F6.14c		ortholog_one2one
NCU14007				
NCU01996				
NCU01995				
NCU01994				
NCU01993	YNL130C	SPAC22A12.10	ortholog_one2many	ortholog_one2one
NCU01993	YHR123W	SPAC22A12.10	ortholog_one2many	ortholog_one2one
NCU01992	YNL287W	SPAC57A7.10c	ortholog_one2one	ortholog_one2one
NCU01991				
NCU01990	YBR187W	SPAC186.05c	ortholog_one2one	ortholog_one2many
NCU01990	YBR187W	SPAC17G8.08c	ortholog_one2one	ortholog_one2many
NCU01989				
NCU01988				
NCU01987				
NCU16341				
NCU01985				
NCU01984				
NCU01983				
NCU01982				
NCU01981	YNL244C	SPBC23G7.05	ortholog_one2one	ortholog_one2one
NCU01980	YPL030W	SPCC663.10	ortholog_one2one	ortholog_one2one
NCU01979				
NCU01978		SPCC663.14c		ortholog_one2one
NCU01977				
NCU01976	YHL024W		ortholog_one2one	
NCU14008				
NCU01975				
NCU01974				
NCU01973				
NCU01972				
NCU01971				
NCU01970				
NCU01969				
NCU01968				
NCU01967				
NCU01966	YDR500C	SPAPB17E12.05	ortholog_one2many	ortholog_one2many
NCU01966	YLR185W	SPAPB17E12.05	ortholog_one2many	ortholog_one2many
NCU01966	YDR500C	SPCC1223.05c	ortholog_one2many	ortholog_one2many
NCU01966	YLR185W	SPCC1223.05c	ortholog_one2many	ortholog_one2many
NCU01965	YGR094W	SPBC1709.02c	ortholog_one2one	ortholog_one2one
NCU01964		SPAC57A7.09		ortholog_one2one
NCU01963	YOR249C	SPAC959.09c	ortholog_one2one	ortholog_one2one
NCU01962	YGL191W	SPCC1739.09c	ortholog_one2one	ortholog_one2one
NCU01961	YBL019W	SPBC3D6.10	ortholog_one2one	ortholog_one2one
NCU01960				
NCU01959				
NCU01958				
NCU14009				
NCU01957	YPL036W	SPAC1071.10c	ortholog_one2many	ortholog_many2many
NCU01957	YGL008C	SPAC1071.10c	ortholog_one2many	ortholog_many2many
NCU01957	YPL036W	SPCC1020.01c	ortholog_one2many	ortholog_many2many
NCU01957	YGL008C	SPCC1020.01c	ortholog_one2many	ortholog_many2many
NCU01956	YNL243W	SPAC688.11	ortholog_one2one	ortholog_one2one
NCU01955	YNR007C	SPBC3B9.06c	ortholog_one2one	ortholog_one2one
NCU15016				
NCU01954	YLR323C	SPBC13E7.02	ortholog_one2one	ortholog_one2one
NCU01953				
NCU01951	YPL167C	SPAC688.10	ortholog_one2one	ortholog_one2one
NCU01950		SPBC365.05c		ortholog_one2one
NCU01949	YBR189W	SPBC29A3.12	ortholog_one2many	ortholog_one2many
NCU01949	YPL081W	SPBC29A3.12	ortholog_one2many	ortholog_one2many
NCU01949	YBR189W	SPAC24H6.07	ortholog_one2many	ortholog_one2many
NCU01949	YPL081W	SPAC24H6.07	ortholog_one2many	ortholog_one2many
NCU01948	YBR191W	SPAC959.08	ortholog_one2many	ortholog_one2many
NCU01948	YPL079W	SPAC959.08	ortholog_one2many	ortholog_one2many
NCU01948	YBR191W	SPBC365.03c	ortholog_one2many	ortholog_one2many
NCU01948	YPL079W	SPBC365.03c	ortholog_one2many	ortholog_one2many
NCU01947	YPR091C	SPBC23G7.06c	ortholog_one2one	ortholog_one2one
NCU01946				
NCU01945				
NCU01944				
NCU01943				
NCU01942				
NCU01940	YJR059W	SPCC1919.01	ortholog_many2many	ortholog_many2many
NCU01940	YKL198C	SPCC1919.01	ortholog_many2many	ortholog_many2many
NCU01940	YKL168C	SPCC1919.01	ortholog_many2many	ortholog_many2many
NCU01940	YJL165C	SPCC1919.01	ortholog_many2many	ortholog_many2many
NCU01940	YDL025C	SPCC1919.01	ortholog_many2many	ortholog_many2many
NCU01939	YJR132W	SPCC550.11	ortholog_one2one	ortholog_one2one
NCU01938				
NCU14010				
NCU01936	YDR419W	SPBC16A3.11	ortholog_one2one	ortholog_one2one
NCU16343				
NCU01935				
NCU14011				
NCU01932				
NCU16344				
NCU01931				
NCU01930	YNL147W	SPCC285.12	ortholog_one2one	ortholog_one2one
NCU01929	YKL025C	SPAC1B1.04c	ortholog_one2one	ortholog_one2many
NCU01929	YKL025C	SPBC336.14c	ortholog_one2one	ortholog_one2many
NCU01928	YDL091C	SPCC285.11	ortholog_one2one	ortholog_one2one
NCU01927				
NCU14012				
NCU01926				
NCU01924				
NCU01923				
NCU01922				
NCU11201	YKR043C		ortholog_one2one	
NCU15017				
NCU16346				
NCU11200				
NCU01920				
NCU01919	YFR010W	SPAC6G9.08	ortholog_one2one	ortholog_one2one
NCU01918	YKL013C	SPAC6G9.07c	ortholog_one2one	ortholog_one2one
NCU01917				
NCU01916	YBR192W	SPAC688.09	ortholog_one2one	ortholog_one2one
NCU01914		SPBC887.06c		ortholog_one2one
NCU01913	YJL203W	SPAC22A12.09c	ortholog_one2one	ortholog_one2one
NCU01912	YDL093W	SPAC22A12.07c	ortholog_one2many	ortholog_one2one
NCU01912	YDL095W	SPAC22A12.07c	ortholog_one2many	ortholog_one2one
NCU01911	YNL272C	SPAC23C4.10	ortholog_one2one	ortholog_one2one
NCU01910				
NCU01908				
NCU01907	YLR026C	SPBC8D2.14c	ortholog_one2one	ortholog_one2one
NCU01906	YDR368W	SPAC19G12.09	ortholog_many2many	ortholog_one2many
NCU01906	YOR120W	SPAC19G12.09	ortholog_many2many	ortholog_one2many
NCU01905				
NCU01904				
NCU01903				
NCU16347				
NCU01902	YFL017C	SPAC16E8.03	ortholog_one2one	ortholog_one2one
NCU01901				
NCU01900				
NCU01899				
NCU16348				
NCU01898				
NCU01897				
NCU01896				
NCU01895		SPBC887.10		ortholog_one2one
NCU01894				
NCU01893				
NCU01891				
NCU14013				
NCU01889				
NCU01888	YJL035C	SPBC16D10.10	ortholog_many2many	ortholog_many2many
NCU01888	YJL035C	SPBC21C3.10c	ortholog_many2many	ortholog_many2many
NCU01886				
NCU10570				
NCU01884				
NCU01883				
NCU01882		SPBC887.17		ortholog_one2one
NCU16349				
NCU01881				
NCU01880				
NCU01879		SPCC1620.07c		ortholog_one2one
NCU01878				
NCU01877				
NCU01876				
NCU01875				
NCU01874				
NCU16350				
NCU01873				
NCU01872				
NCU01871	YOR032C	SPBC354.05c	ortholog_one2one	ortholog_one2many
NCU01871	YOR032C	SPBC19C2.09	ortholog_one2one	ortholog_one2many
NCU01870				
NCU01869				
NCU01868				
NCU01867				
NCU01866				
NCU01865				
NCU14014				
NCU15018				
NCU16352				
NCU01863				
NCU01862	YOR338W	SPAC14C4.12c	ortholog_one2many	ortholog_one2many
NCU01862	YAL034C	SPAC14C4.12c	ortholog_one2many	ortholog_one2many
NCU01862	YOR338W	SPCC1682.13	ortholog_one2many	ortholog_one2many
NCU01862	YAL034C	SPCC1682.13	ortholog_one2many	ortholog_one2many
NCU01861				
NCU01860				
NCU01859				
NCU01858		SPBC30D10.04		ortholog_one2one
NCU01857	YLR398C	SPCC550.03c	ortholog_one2one	ortholog_one2one
NCU01856				
NCU16353				
NCU01855				
NCU01854				
NCU01853				
NCU01852	YPR201W		ortholog_one2one	
NCU01851				
NCU01850		SPBC646.15c		ortholog_one2one
NCU01849				
NCU01848				
NCU15019				
NCU09970				
NCU09971				
NCU15020				
NCU09972				
NCU09973				
NCU09974				
NCU09975				
NCU09976				
NCU09977				
NCU09978				
NCU15021				
NCU09980	YMR238W		ortholog_many2many	
NCU09981				
NCU09982				
NCU02463	YNL305C	SPCC576.04	ortholog_one2one	ortholog_one2one
NCU02464	YJR076C	SPBC16A3.01	ortholog_one2one	ortholog_one2one
NCU02465				
NCU02466	YGR223C	SPAC458.06	ortholog_one2one	ortholog_one2one
NCU02467				
NCU02468		SPAC1A6.09c		ortholog_one2one
NCU02470				
NCU16357				
NCU02472				
NCU02473	YGR119C		ortholog_one2one	
NCU02474				
NCU02475	YMR189W	SPAC13G6.06c	ortholog_one2one	ortholog_one2one
NCU02476	YOL086C	SPCC13B11.01	ortholog_many2many	ortholog_one2many
NCU02476	YMR083W	SPCC13B11.01	ortholog_many2many	ortholog_one2many
NCU02476	YMR303C	SPCC13B11.01	ortholog_many2many	ortholog_one2many
NCU02476	YBR145W	SPCC13B11.01	ortholog_many2many	ortholog_one2many
NCU02477	YIR012W	SPAC25H1.08c	ortholog_one2one	ortholog_one2one
NCU15022				
NCU02478				
NCU02479				
NCU02480				
NCU02481	YPR006C		ortholog_one2one	
NCU02482	YPR001W		ortholog_one2one	
NCU02483				
NCU02485				
NCU02486				
NCU02487	YJL056C		ortholog_many2many	
NCU02487	YPR186C		ortholog_many2many	
NCU02487	YHR006W		ortholog_many2many	
NCU02487	YDR463W		ortholog_many2many	
NCU02488				
NCU10933				
NCU10932				
NCU02490		SPAC2E1P5.03		ortholog_one2one
NCU15023				
NCU02491		SPCC63.13		ortholog_one2one
NCU02492				
NCU02493	YOR362C	SPCC1795.04c	ortholog_one2one	ortholog_one2one
NCU02494	YBL004W	SPBC56F2.04	ortholog_one2one	ortholog_one2one
NCU02495	YGR093W	SPAC1F3.09	ortholog_one2one	ortholog_one2one
NCU02496	YMR036C	SPAC24H6.05	ortholog_one2one	ortholog_one2one
NCU02497	YEL055C	SPBC14C8.14c	ortholog_one2one	ortholog_one2one
NCU02498		SPAC24H6.03		ortholog_one2one
NCU02499	YNL310C	SPAC24H6.02c	ortholog_one2one	ortholog_one2one
NCU02500				
NCU02501				
NCU02502				
NCU15024				
NCU02503				
NCU02504	YFL046W	SPAC3H1.08c	ortholog_one2one	ortholog_one2many
NCU02504	YFL046W	SPAC2C4.09	ortholog_one2one	ortholog_one2many
NCU02505	YBR218C	SPBC17G9.11c	ortholog_one2many	ortholog_one2one
NCU02505	YGL062W	SPBC17G9.11c	ortholog_one2many	ortholog_one2one
NCU02507	YGL080W	SPCC1235.11	ortholog_one2many	ortholog_one2many
NCU02508	YER029C	SPAC26A3.08	ortholog_one2one	ortholog_one2one
NCU02509	YGR085C	SPBC17G9.10	ortholog_one2many	ortholog_one2many
NCU02509	YPR102C	SPBC17G9.10	ortholog_one2many	ortholog_one2many
NCU02509	YGR085C	SPAC26A3.07c	ortholog_one2many	ortholog_one2many
NCU02509	YPR102C	SPAC26A3.07c	ortholog_one2many	ortholog_one2many
NCU02510	YGL206C	SPAC26A3.05	ortholog_one2one	ortholog_one2one
NCU02511	YNL061W	SPBP8B7.20c	ortholog_one2one	ortholog_one2one
NCU02512				
NCU02513	YKL151C	SPCC61.03	ortholog_one2one	ortholog_one2one
NCU02514	YBL099W	SPAC14C4.14	ortholog_one2one	ortholog_one2one
NCU16361				
NCU02515	YHR028C	SPACUNK4.08	ortholog_one2one	ortholog_one2one
NCU02516				
NCU16362				
NCU02517				
NCU11237	YNL044W	SPCC306.02c	ortholog_one2one	ortholog_one2one
NCU11236				
NCU02519				
NCU02520		SPBC12D12.07c		ortholog_many2many
NCU02521				
NCU02522				
NCU02523				
NCU02524	YPL115C	SPAC26A3.09c	ortholog_one2one	ortholog_one2one
NCU02525				
NCU02526				
NCU16363				
NCU02527				
NCU02528	YGR280C		ortholog_one2one	
NCU02529				
NCU02530				
NCU02531	YGR099W	SPAC458.03	ortholog_one2one	ortholog_one2one
NCU02532	YPR066W	SPAC24H6.12c	ortholog_one2one	ortholog_one2one
NCU02533	YPR110C	SPBC1289.07c	ortholog_one2one	ortholog_one2one
NCU02534				
NCU02535				
NCU02536	YGR255C	SPBC146.12	ortholog_one2one	ortholog_one2one
NCU16364				
NCU11235				
NCU11234	YGL169W	SPCC895.03c	ortholog_one2one	ortholog_one2one
NCU02538	YPL010W	SPCC576.07	ortholog_one2one	ortholog_one2one
NCU02539	YPR019W	SPCC16A11.17	ortholog_one2one	ortholog_one2one
NCU02540		SPBC1347.03		ortholog_one2one
NCU02541	YJL002C	SPAC27F1.07	ortholog_one2one	ortholog_one2one
NCU02542	YGL253W	SPAC24H6.04	ortholog_one2many	ortholog_one2one
NCU02542	YFR053C	SPAC24H6.04	ortholog_one2many	ortholog_one2one
NCU02543				
NCU02544	YCR011C		ortholog_one2one	
NCU02545				
NCU02546	YNR053C	SPAC6F6.03c	ortholog_one2one	ortholog_one2one
NCU02547				
NCU02548				
NCU02549	YLR163C	SPBP23A10.15c	ortholog_one2one	ortholog_one2one
NCU02550				
NCU15025				
NCU16366				
NCU02552				
NCU02553				
NCU02554	YAL002W		ortholog_one2one	
NCU02555	YJL081C	SPBP23A10.08	ortholog_one2one	ortholog_one2many
NCU02555	YJL081C	SPAC23D3.09	ortholog_one2one	ortholog_one2many
NCU16367		SPAC22A12.13		ortholog_one2one
NCU16368				
NCU02556	YGR274C	SPAC2G11.14	ortholog_one2one	ortholog_one2one
NCU02558				
NCU02559		SPBP23A10.12		ortholog_one2one
NCU02560				
NCU02561				
NCU02562				
NCU02563	YGL043W	SPAC20H4.03c	ortholog_one2one	ortholog_one2one
NCU02564	YGR012W	SPAC3A12.17c	ortholog_one2one	ortholog_one2one
NCU02565		SPAC25A8.03c		ortholog_one2one
NCU02566	YOR335C	SPAC23C11.09	ortholog_one2one	ortholog_one2one
NCU02567				
NCU02568				
NCU10788				
NCU10789	YLR207W	SPBC28F2.08c	ortholog_one2one	ortholog_one2one
NCU02570	YNL035C	SPCC63.06	ortholog_one2one	ortholog_one2one
NCU02571	YPL028W	SPBC215.09c	ortholog_one2one	ortholog_one2one
NCU02572	YKL173W	SPBC215.12	ortholog_one2one	ortholog_one2one
NCU02573	YHR122W	SPAC144.16	ortholog_one2one	ortholog_one2one
NCU02574				
NCU02575				
NCU02576				
NCU02577				
NCU02578	YOL004W	SPBC1734.16c	ortholog_one2one	ortholog_one2many
NCU02578	YOL004W	SPBC12C2.10c	ortholog_one2one	ortholog_one2many
NCU02579				
NCU02580				
NCU02582				
NCU02583		SPAC1039.11c		ortholog_one2many
NCU02583		SPAPB24D3.10c		ortholog_one2many
NCU02583		SPAC30D11.01c		ortholog_one2many
NCU02584				
NCU02585	YPL104W	SPCC736.06	ortholog_one2one	ortholog_one2one
NCU02586	YGR241C	SPBC19F8.03c	ortholog_one2many	ortholog_one2one
NCU02586	YHR161C	SPBC19F8.03c	ortholog_one2many	ortholog_one2one
NCU02587	YDR460W	SPBC776.18c	ortholog_one2one	ortholog_one2one
NCU02588		SPBC19F8.02		ortholog_one2one
NCU02589				
NCU02590				
NCU02591	YPL189W	SPAC24H6.01c	ortholog_one2many	ortholog_one2one
NCU02591	YGL084C	SPAC24H6.01c	ortholog_one2many	ortholog_one2one
NCU02592	YDL203C	SPAC24B11.10c	ortholog_one2one	ortholog_one2one
NCU15026				
NCU02593				
NCU02594				
NCU02595				
NCU02596				
NCU02597				
NCU02598				
NCU02599	YKL065C	SPAC9E9.04	ortholog_one2many	ortholog_one2one
NCU02599	YDL072C	SPAC9E9.04	ortholog_one2many	ortholog_one2one
NCU02599	YMR040W	SPAC9E9.04	ortholog_one2many	ortholog_one2one
NCU02600				
NCU02601				
NCU02602				
NCU02603				
NCU02604				
NCU02605		SPAC1B3.12c		ortholog_one2one
NCU02606				
NCU02607				
NCU02608	YBR271W	SPCC338.11c	ortholog_one2one	ortholog_one2one
NCU02609				
NCU02610	YDR424C	SPAC926.07c	ortholog_one2one	ortholog_one2one
NCU02611	YPR112C	SPBP22H7.02c	ortholog_one2one	ortholog_one2one
NCU02612				
NCU02613				
NCU02614	YCR069W	SPBC1709.04c	ortholog_many2many	ortholog_one2one
NCU02615	YOR194C	SPBC28F2.09	ortholog_one2one	ortholog_one2one
NCU02616		SPAC821.08c		ortholog_one2one
NCU02617	YER132C		ortholog_many2many	
NCU02617	YGL197W		ortholog_many2many	
NCU02618	YLR191W	SPAC3C7.10	ortholog_one2one	ortholog_one2one
NCU02619	YLR401C	SPAC16.04	ortholog_one2one	ortholog_one2one
NCU02620	YER132C		ortholog_many2many	
