Gene stable ID,Saccharomyces cerevisiae gene stable ID,Schizosaccharomyces pombe gene stable ID,Saccharomyces cerevisiae homology type,Schizosaccharomyces pombe homology type
NCU11173,YPL214C,SPOM_SPAC23H4.10C,ortholog_one2one,ortholog_one2one
NCU00168,YDL052C,SPOM_SPAC1851.02,ortholog_one2one,ortholog_one2one
NCU00169,YOR254C,SPOM_SPBC36B7.03,ortholog_one2one,ortholog_one2one
NCU00170,YNL227C,SPOM_SPBC543.02C,ortholog_one2one,ortholog_one2one
NCU00177,YGL234W,SPOM_SPBC405.01,ortholog_one2one,ortholog_one2one
NCU00178,YKL110C,SPOM_SPAC30.02C,ortholog_one2one,ortholog_one2one
NCU00188,YGL180W,SPOM_SPCC63.08C,ortholog_one2one,ortholog_one2one
NCU00193,YGL142C,SPOM_SPCC16A11.06C,ortholog_one2one,ortholog_one2one
NCU00194,YLR438W,SPOM_SPBC21C3.08C,ortholog_one2one,ortholog_one2one
NCU00200,YKL211C,SPOM_SPBC1539.09C,ortholog_one2one,ortholog_one2one
NCU00202,YLR429W,SPOM_SPAC23C4.02,ortholog_one2one,ortholog_one2one
NCU00205,YGR098C,SPOM_SPCC5E4.04,ortholog_one2one,ortholog_one2one
NCU00210,YPL178W,SPOM_SPBC13A2.01C,ortholog_one2one,ortholog_one2one
NCU00213,YBL084C,SPOM_SPAC17C9.01C,ortholog_one2one,ortholog_one2one
NCU00214,YLR065C,SPOM_SPAC56E4.05,ortholog_one2one,ortholog_one2one
NCU00216,YIL043C,SPOM_SPCC970.03,ortholog_one2one,ortholog_one2one
NCU00218,YMR138W,SPOM_SPAC22F3.05C,ortholog_one2one,ortholog_one2one
NCU00227,YOR271C,SPOM_SPAC17G6.15C,ortholog_one2one,ortholog_one2one
NCU00230,YLL019C,SPOM_SPAC1D4.11C,ortholog_one2one,ortholog_one2one
NCU11175,YLL008W,SPOM_SPAC30D11.03,ortholog_one2one,ortholog_one2one
NCU00239,YOR093C,SPOM_SPAC56F8.02,ortholog_one2one,ortholog_one2one
NCU00243,YER016W,SPOM_SPAC18G6.15,ortholog_one2one,ortholog_one2one
NCU00264,YAL046C,SPOM_SPCC4B3.11C,ortholog_one2one,ortholog_one2one
NCU00269,YJL168C,SPOM_SPAC29B12.02C,ortholog_one2one,ortholog_one2one
NCU00273,YJL039C,SPOM_SPCC290.03C,ortholog_one2one,ortholog_one2one
NCU00276,YOR330C,SPOM_SPCC24B10.22,ortholog_one2one,ortholog_one2one
NCU00293,YGL067W,SPOM_SPBC1778.03C,ortholog_one2one,ortholog_one2one
NCU00301,YDL153C,SPOM_SPBC3B8.09,ortholog_one2one,ortholog_one2one
NCU00302,YBR265W,SPOM_SPCC1450.15,ortholog_one2one,ortholog_one2one
NCU00303,YPL199C,SPOM_SPAC11H11.03C,ortholog_one2one,ortholog_one2one
NCU00308,YNL022C,SPOM_SPAC2C4.06C,ortholog_one2one,ortholog_one2one
NCU00310,YGR047C,SPOM_SPCC16C4.14C,ortholog_one2one,ortholog_one2one
NCU00311,YOR359W,SPOM_SPBC13E7.03C,ortholog_one2one,ortholog_one2one
NCU00315,YFR032C-A,SPOM_SPBC776.01,ortholog_one2one,ortholog_one2one
NCU00324,YOL078W,SPOM_SPAPYUG7.02C,ortholog_one2one,ortholog_one2one
NCU00334,YDR280W,SPOM_SPCC757.08,ortholog_one2one,ortholog_one2one
NCU00336,YJL109C,SPOM_SPBC23E6.04C,ortholog_one2one,ortholog_one2one
NCU00337,YLR002C,SPOM_SPBC887.03C,ortholog_one2one,ortholog_one2one
NCU00345,YKL033W,SPOM_SPCC622.13C,ortholog_one2one,ortholog_one2one
NCU00348,YPR094W,SPOM_SPAC23H3.02C,ortholog_one2one,ortholog_one2one
NCU00352,YAL026C,SPOM_SPBC887.12,ortholog_one2one,ortholog_one2one
NCU00360,YLR290C,SPOM_SPCC1840.09,ortholog_one2one,ortholog_one2one
NCU00366,YPR041W,SPOM_SPAC2F7.05C,ortholog_one2one,ortholog_one2one
NCU00369,YDR196C,SPOM_SPCC14G10.01,ortholog_one2one,ortholog_one2one
NCU00371,YNR017W,SPOM_SPCC16A11.09C,ortholog_one2one,ortholog_one2one
NCU00372,YMR259C,SPOM_SPCC1494.07,ortholog_one2one,ortholog_one2one
NCU00376,YGR163W,SPOM_SPCC777.05,ortholog_one2one,ortholog_one2one
NCU11181,YPL218W,SPOM_SPBC31F10.06C,ortholog_one2one,ortholog_one2one
NCU00385,YDL004W,SPOM_SPBC13E7.04,ortholog_one2one,ortholog_one2one
NCU00387,YIL049W,SPOM_SPAC7D4.09C,ortholog_one2one,ortholog_one2one
NCU00389,YAL036C,SPOM_SPAC9.07C,ortholog_one2one,ortholog_one2one
NCU00396,YML049C,SPOM_SPAPJ698.03C,ortholog_one2one,ortholog_one2one
NCU00397,YOR126C,SPOM_SPCC126.10,ortholog_one2one,ortholog_one2one
NCU00404,YHR088W,SPOM_SPAC4F8.04,ortholog_one2one,ortholog_one2one
NCU00409,YNL316C,SPOM_SPBC30D10.16,ortholog_one2one,ortholog_one2one
NCU00410,YBR143C,SPOM_SPAC1834.01,ortholog_one2one,ortholog_one2one
NCU00414,YJR105W,SPOM_SPCC338.14,ortholog_one2one,ortholog_one2one
NCU00417,YCR063W,SPOM_SPBC24C6.11,ortholog_one2one,ortholog_one2one
NCU00419,YNL113W,SPOM_SPAC1687.01,ortholog_one2one,ortholog_one2one
NCU00424,YMR076C,SPOM_SPAC110.02,ortholog_one2one,ortholog_one2one
NCU00428,YML061C,SPOM_SPBC887.14C,ortholog_one2one,ortholog_one2one
NCU00431,YNL131W,SPOM_SPAC17H9.16,ortholog_one2one,ortholog_one2one
NCU00434,YDL006W,SPOM_SPCC4F11.02,ortholog_one2one,ortholog_one2one
NCU00435,YKL002W,SPOM_SPAC4F8.01,ortholog_one2one,ortholog_one2one
NCU00436,YBR179C,SPOM_SPBC1706.03,ortholog_one2one,ortholog_one2one
NCU00443,YDR002W,SPOM_SPBC1773.07C,ortholog_one2one,ortholog_one2one
NCU00447,YDR062W,SPOM_SPAC21E11.08,ortholog_one2one,ortholog_one2one
NCU00461,YDL215C,SPOM_SPCC132.04C,ortholog_one2one,ortholog_one2one
NCU00466,YOL033W,SPOM_SPAPB1A10.11C,ortholog_one2one,ortholog_one2one
NCU00467,YDL216C,SPOM_SPAC1687.13C,ortholog_one2one,ortholog_one2one
NCU00468,YBR166C,SPOM_SPCC1494.04C,ortholog_one2one,ortholog_one2one
NCU00472,YDR168W,SPOM_SPBC9B6.10,ortholog_one2one,ortholog_one2one
NCU00476,YLR022C,SPOM_SPAC4F8.03,ortholog_one2one,ortholog_one2one
NCU00477,YMR297W,SPOM_SPAC19G12.10C,ortholog_one2one,ortholog_one2one
NCU00481,YLR389C,SPOM_SPACUNK4.12C,ortholog_one2one,ortholog_one2one
NCU00487,YIL064W,SPOM_SPBC839.14C,ortholog_one2one,ortholog_one2one
NCU00488,YAL016W,SPOM_SPAP8A3.09C,ortholog_one2one,ortholog_one2one
NCU11185,YJR110W,SPOM_SPAC19A8.03,ortholog_one2one,ortholog_one2one
NCU00493,YFR051C,SPOM_SPCC285.08,ortholog_one2one,ortholog_one2one
NCU08973,YKL196C,SPOM_SPBC13G1.11,ortholog_one2one,ortholog_one2one
NCU08981,YMR211W,SPOM_SPAC30C2.06C,ortholog_one2one,ortholog_one2one
NCU08983,YKR002W,SPOM_SPBC646.04,ortholog_one2one,ortholog_one2one
NCU08985,YJL097W,SPOM_SPBC19C2.15C,ortholog_one2one,ortholog_one2one
NCU08990,YJL189W,SPOM_SPCC663.04,ortholog_one2one,ortholog_one2one
NCU08991,YDR328C,SPOM_SPBC409.05,ortholog_one2one,ortholog_one2one
NCU10169,YGR021W,SPOM_SPBC8D2.12C,ortholog_one2one,ortholog_one2one
NCU08993,YJL207C,SPOM_SPBC27B12.08,ortholog_one2one,ortholog_one2one
NCU08997,YDR481C,SPOM_SPBC14F5.13C,ortholog_one2one,ortholog_one2one
NCU08998,YGR019W,SPOM_SPAC19D5.07,ortholog_one2one,ortholog_one2one
NCU09000,YIL097W,SPOM_SPBC106.13,ortholog_one2one,ortholog_one2one
NCU09004,YPR016C,SPOM_SPCC1919.09,ortholog_one2one,ortholog_one2one
NCU09006,YPR180W,SPOM_SPAC4C5.04,ortholog_one2one,ortholog_one2one
NCU09008,YIL096C,SPOM_SPCC1919.13C,ortholog_one2one,ortholog_one2one
NCU07567,YJL008C,SPOM_SPBC337.05C,ortholog_one2one,ortholog_one2one
NCU07560,YNL252C,SPOM_SPCC126.05C,ortholog_one2one,ortholog_one2one
NCU07556,YPL082C,SPOM_SPBC1826.01C,ortholog_one2one,ortholog_one2one
NCU07554,YJL074C,SPOM_SPAC10F6.09C,ortholog_one2one,ortholog_one2one
NCU07550,YDR050C,SPOM_SPCC24B10.21,ortholog_one2one,ortholog_one2one
NCU07549,YPR100W,SPOM_SPBC19C2.12,ortholog_one2one,ortholog_one2one
NCU07548,YIL061C,SPOM_SPAC19A8.13,ortholog_one2one,ortholog_one2one
NCU07547,YKL009W,SPOM_SPBC11G11.03,ortholog_one2one,ortholog_one2one
NCU07543,YNL039W,SPOM_SPCC1919.14C,ortholog_one2one,ortholog_one2one
NCU07542,YEL037C,SPOM_SPBC2D10.12,ortholog_one2one,ortholog_one2one
NCU07516,YIL030C,SPOM_SPBC14F5.07,ortholog_one2one,ortholog_one2one
NCU16698,YGR080W,SPOM_SPCC126.06,ortholog_one2one,ortholog_one2one
NCU08217,YKL154W,SPOM_SPAC23H4.07C,ortholog_one2one,ortholog_one2one
NCU08563,YIL046W,SPOM_SPAC57A10.05C,ortholog_one2one,ortholog_one2one
NCU08553,YGL070C,SPOM_SPAPYUG7.04C,ortholog_one2one,ortholog_one2one
NCU08552,YKL170W,SPOM_SPBC887.07,ortholog_one2one,ortholog_one2one
NCU10276,YPL265W,SPOM_SPCC777.04,ortholog_one2one,ortholog_one2one
NCU08767,YOR119C,SPOM_SPAC10F6.10,ortholog_one2one,ortholog_one2one
NCU08762,YNL280C,SPOM_SPBC16G5.18,ortholog_one2one,ortholog_one2one
